Customer_ID,Number_Of_Purchases,Total_Quantity,Sales_Revenue,Average_Purchase,Age,Gender,Location,Join_Date,Total_Spent
2666,18,56,2266.15,125.89722222222223,36,Female,Dallas,2023-08-23,6456.72
2667,12,27,1498.61,124.88416666666666,26,Female,New York,2022-07-15,3455.69
2668,10,36,1236.8,123.67999999999999,59,Male,Jacksonville,2023-07-22,4711.04
2669,11,35,1607.18,146.10727272727274,33,Male,Jacksonville,2022-09-29,5634.06
2670,16,50,2185.29,136.580625,33,Female,San Diego,2023-10-22,6637.53
2671,22,64,2591.01,117.77318181818183,54,Female,Austin,2022-10-19,8194.84
2672,14,41,1969.34,140.66714285714286,42,Female,Los Angeles,2024-04-28,5106.97
2673,19,61,2178.59,114.66263157894737,43,Female,Jacksonville,2022-07-10,7066.32
2674,29,91,4069.01,140.3106896551724,47,Female,Philadelphia,2024-01-26,12522.82
2675,11,34,1611.68,146.51636363636365,67,Male,Jacksonville,2022-01-06,5158.46
2676,21,70,3050.94,145.28285714285715,58,Female,Los Angeles,2024-07-27,10438.4
2677,13,41,1285.72,98.90153846153846,43,Male,San Antonio,2024-12-30,3877.03
2678,15,40,2112.28,140.81866666666667,49,Female,Philadelphia,2023-03-10,6237.35
2679,28,76,3783.7799999999997,135.135,39,Male,San Jose,2023-08-04,10677.75
2680,12,43,1249.96,104.16333333333334,68,Female,Austin,2024-09-20,4617.05
2681,8,30,786.48,98.31,20,Male,Austin,2022-04-10,3082.34
2682,19,53,3026.47,159.2878947368421,19,Male,Chicago,2024-07-30,8490.54
2683,17,55,2088.25,122.83823529411765,47,Male,San Antonio,2024-06-22,6828.66
2684,12,36,1825.47,152.1225,62,Male,Austin,2023-02-19,5340.2
2685,20,54,2236.81,111.84049999999999,28,Female,Los Angeles,2023-09-11,5991.02
2686,22,74,3174.14,144.2790909090909,34,Male,Philadelphia,2024-01-09,10817.02
2687,18,56,2254.19,125.23277777777778,21,Female,Austin,2022-12-05,6468.66
2688,16,33,2191.7200000000003,136.98250000000002,64,Male,San Antonio,2023-09-18,4307.39
2689,15,44,2323.54,154.90266666666668,63,Male,New York,2022-07-06,6251.61
2690,12,30,1780.05,148.3375,48,Male,Chicago,2023-03-14,4690.89
2691,16,51,2034.71,127.169375,51,Female,New York,2023-04-09,6535.46
2692,14,43,1719.04,122.78857142857143,62,Female,Los Angeles,2022-01-17,4978.36
2693,21,55,3234.12,154.00571428571428,62,Male,San Diego,2024-05-14,7396.28
2694,14,44,2032.66,145.19,32,Female,Los Angeles,2022-05-26,6264.95
2695,12,39,1709.46,142.455,24,Female,Philadelphia,2022-07-29,5682.51
2696,14,45,1682.8,120.2,26,Female,Chicago,2023-09-05,4674.28
2697,22,68,3281.63,149.165,22,Male,San Jose,2022-10-20,11295.93
2698,16,48,2270.58,141.91125,46,Female,Jacksonville,2022-12-03,7105.4
2699,13,36,1831.37,140.87461538461537,58,Male,San Antonio,2023-03-13,5502.26
2700,22,70,3074.18,139.73545454545453,31,Male,Los Angeles,2024-06-25,10622.74
2701,9,21,1357.76,150.86222222222221,66,Male,San Jose,2022-10-14,3220.95
2702,16,45,1908.3700000000001,119.27312500000001,40,Female,Philadelphia,2024-02-26,4896.71
2703,18,48,2559.17,142.1761111111111,33,Female,Austin,2022-10-14,6963.73
2704,16,44,1869.3999999999999,116.83749999999999,33,Female,Jacksonville,2022-06-22,5011.07
2705,9,27,1430.81,158.9788888888889,60,Female,Houston,2022-02-24,4072.4
2706,19,55,2588.21,136.2215789473684,56,Male,Jacksonville,2024-11-26,7606.41
2707,30,86,2843.51,94.78366666666668,36,Male,Houston,2024-03-13,8493.65
2708,8,23,1002.23,125.27875,42,Male,Houston,2024-10-10,2873.96
2709,3,6,227.82,75.94,58,Male,Dallas,2024-10-20,396.27
2710,9,30,1207.4099999999999,134.15666666666664,41,Female,Chicago,2022-01-25,3779.38
2711,21,46,2758.82,131.37238095238095,54,Female,Philadelphia,2024-03-03,6598.75
2712,12,39,1972.62,164.385,66,Female,Los Angeles,2022-12-20,6901.37
2713,13,40,1699.6100000000001,130.73923076923077,55,Male,New York,2022-02-04,5614.41
2714,19,51,2890.02,152.10631578947368,31,Male,New York,2023-06-21,8073.29
2715,9,12,771.76,85.75111111111111,50,Female,Austin,2024-03-26,942.85
2716,13,35,1468.19,112.93769230769232,67,Female,San Antonio,2024-10-23,3861.38
2717,11,26,1209.95,109.99545454545455,23,Male,Phoenix,2024-04-03,2970.67
2718,13,45,1326.56,102.04307692307692,37,Male,Dallas,2022-06-21,4500.3
2719,11,37,1638.32,148.93818181818182,69,Male,Dallas,2023-02-21,5597.84
2720,15,55,2678.32,178.5546666666667,43,Male,Phoenix,2023-11-01,10098.08
2721,18,49,2308.0,128.22222222222223,64,Male,New York,2024-06-14,5842.79
2722,19,48,2674.7799999999997,140.7778947368421,23,Female,Los Angeles,2023-05-16,6986.98
2723,17,43,2629.19,154.65823529411765,57,Male,Phoenix,2024-07-17,6374.73
2724,16,47,2390.52,149.4075,25,Male,Jacksonville,2022-12-26,7552.22
2725,11,29,1596.94,145.17636363636365,62,Male,Chicago,2022-10-09,3980.68
2726,14,38,1667.82,119.13,40,Female,Chicago,2024-10-13,4733.32
2727,13,43,1550.5,119.26923076923077,26,Female,Jacksonville,2024-02-01,5299.62
2728,10,26,1219.8899999999999,121.98899999999999,67,Male,Philadelphia,2022-08-30,3495.7
2729,18,55,2820.5499999999997,156.6972222222222,35,Male,Phoenix,2024-05-29,8832.35
2730,16,43,1743.34,108.95875,49,Female,Dallas,2022-06-07,4465.34
2731,15,36,1634.6399999999999,108.97599999999998,21,Female,San Jose,2024-01-08,4257.01
2732,11,32,1637.25,148.8409090909091,41,Male,Phoenix,2022-12-08,4629.84
2733,17,48,2752.46,161.90941176470588,54,Male,Houston,2022-07-30,7186.1
2734,14,45,2025.37,144.6692857142857,18,Male,New York,2024-11-08,6320.34
2735,16,47,2056.16,128.51,20,Female,Philadelphia,2023-05-16,5254.06
2736,17,57,2333.9300000000003,137.29000000000002,27,Male,New York,2024-02-24,8256.53
2737,9,29,1202.04,133.56,32,Female,Houston,2024-05-08,3440.09
2738,13,35,1886.63,145.12538461538463,64,Female,Phoenix,2024-05-02,5471.6
2739,14,44,2230.8,159.34285714285716,54,Female,Los Angeles,2022-06-09,6677.27
2740,13,36,1837.87,141.37461538461537,61,Male,Chicago,2024-10-25,5450.55
2741,13,41,1735.12,133.47076923076924,69,Male,San Antonio,2023-04-03,5442.43
2742,22,73,3518.91,159.95045454545453,47,Female,Phoenix,2022-05-22,12053.27
2743,19,49,2874.55,151.2921052631579,23,Female,New York,2023-11-02,7810.53
2744,12,37,1805.3400000000001,150.44500000000002,30,Female,San Jose,2024-01-26,5677.59
2745,10,27,1082.17,108.21700000000001,65,Male,San Diego,2023-09-15,2880.02
2746,15,45,2196.94,146.46266666666668,55,Female,Houston,2024-01-25,6548.39
2747,7,20,913.01,130.43,27,Male,San Antonio,2023-05-18,2492.21
2748,12,40,1905.62,158.80166666666665,32,Female,Austin,2022-02-18,6370.06
2749,15,47,2460.15,164.01000000000002,39,Male,Austin,2022-01-20,7879.59
2750,9,28,1221.25,135.69444444444446,65,Female,Los Angeles,2024-02-10,3844.77
2751,16,49,2505.83,156.614375,51,Male,San Antonio,2023-02-25,8145.14
2752,16,42,2091.85,130.740625,21,Male,Jacksonville,2024-10-04,5672.57
2753,15,45,2637.4,175.82666666666668,23,Male,Houston,2023-07-28,7904.08
2754,19,54,2394.9900000000002,126.05210526315791,44,Female,San Diego,2024-11-30,7589.51
2755,18,53,2572.84,142.93555555555557,55,Male,Dallas,2022-06-23,7067.26
2756,18,56,2187.73,121.54055555555556,58,Female,Los Angeles,2022-10-01,6739.04
2757,18,49,2322.81,129.045,45,Male,Houston,2022-05-08,6613.35
2758,15,35,1647.57,109.838,34,Female,San Antonio,2023-08-21,3636.62
2759,15,42,2016.11,134.40733333333333,38,Female,Phoenix,2023-10-31,5767.27
2760,13,32,1446.62,111.27846153846153,22,Male,Chicago,2023-04-24,3045.4
2761,8,27,1250.26,156.2825,27,Male,Chicago,2022-08-12,4253.14
2762,16,47,2502.39,156.399375,47,Female,San Antonio,2024-07-09,7710.86
2763,12,28,1311.24,109.27,52,Female,Houston,2022-09-05,3017.74
2764,15,50,1869.56,124.63733333333333,37,Female,Phoenix,2024-07-14,6305.17
2765,11,32,1547.46,140.67818181818183,23,Male,Austin,2022-09-03,4672.19
2766,9,28,1275.96,141.77333333333334,70,Male,Houston,2023-09-16,3863.45
2767,21,71,2868.64,136.60190476190476,27,Male,Jacksonville,2023-11-03,9621.27
2768,16,53,1807.52,112.97,40,Female,Dallas,2023-05-24,5342.06
2769,20,52,2245.2599999999998,112.26299999999999,61,Female,Phoenix,2022-04-11,5694.45
2770,15,39,2114.94,140.996,19,Female,San Diego,2022-12-23,5605.79
2771,18,61,2006.33,111.46277777777777,24,Female,Los Angeles,2023-05-27,6232.25
2772,14,51,1812.08,129.43428571428572,25,Male,New York,2022-10-14,6524.71
2773,15,45,2322.64,154.84266666666664,26,Male,San Antonio,2023-04-01,6836.66
2774,17,49,2691.76,158.33882352941177,61,Male,San Jose,2024-02-02,7906.21
2775,16,47,2149.69,134.355625,70,Male,New York,2023-06-15,6662.82
2776,16,42,2026.6100000000001,126.66312500000001,30,Female,Chicago,2022-05-13,5141.38
2777,13,43,1944.75,149.59615384615384,69,Female,Los Angeles,2022-07-08,6987.82
2778,20,57,2478.1,123.905,47,Male,Chicago,2022-03-29,6985.33
2779,19,51,2737.4,144.07368421052632,70,Female,San Diego,2024-06-06,7130.88
2780,11,31,1850.77,168.25181818181818,42,Female,Chicago,2022-03-02,4909.16
2781,20,63,3218.64,160.932,31,Male,Phoenix,2023-12-26,10246.43
2782,18,46,2484.98,138.05444444444444,46,Male,New York,2023-07-28,6537.05
2783,14,49,2108.27,150.59071428571428,59,Female,San Diego,2023-05-19,6565.96
2784,14,45,2017.12,144.07999999999998,53,Female,New York,2024-04-23,6508.73
2785,16,47,2005.51,125.344375,35,Female,Chicago,2022-06-29,5349.9
2786,21,74,3602.1,171.5285714285714,30,Male,Austin,2024-05-08,12998.29
2787,11,30,1873.92,170.35636363636365,42,Female,San Diego,2022-02-09,5244.86
2788,15,40,2278.69,151.91266666666667,40,Female,San Antonio,2024-09-19,5833.22
2789,17,55,2140.32,125.90117647058824,29,Male,Philadelphia,2023-07-08,7262.23
2790,11,35,1812.73,164.79363636363635,19,Female,New York,2023-03-25,5361.18
2791,12,37,1446.88,120.57333333333334,51,Female,San Jose,2024-08-24,4293.11
2792,16,50,1901.41,118.838125,28,Male,Houston,2023-04-22,6517.72
2793,11,38,1382.3,125.66363636363636,35,Male,Houston,2023-05-09,4142.29
2794,11,36,1335.29,121.39,40,Male,Chicago,2024-03-06,4056.85
2795,15,50,1981.72,132.11466666666666,55,Female,Jacksonville,2023-04-30,6502.65
2796,14,36,1897.07,135.505,55,Male,Jacksonville,2024-01-05,4923.18
2797,14,37,1297.23,92.65928571428572,54,Male,San Jose,2023-12-22,3410.14
2798,12,29,1904.28,158.69,69,Female,Dallas,2023-01-21,4685.85
2799,19,60,3077.63,161.9805263157895,29,Female,New York,2023-09-25,10225.59
2800,17,61,2648.7599999999998,155.80941176470586,21,Male,San Jose,2022-07-04,9343.33
2801,16,47,2071.74,129.48375,19,Female,New York,2023-03-25,6420.68
2802,14,47,2124.4,151.74285714285716,57,Male,Chicago,2023-11-11,7601.21
2803,11,33,1476.49,134.22636363636363,63,Male,Philadelphia,2023-11-29,4180.18
2804,19,59,2804.99,147.63105263157894,19,Male,San Jose,2022-05-02,8353.45
2805,14,42,1875.73,133.9807142857143,67,Male,Dallas,2022-10-18,5162.64
2806,20,61,2603.06,130.153,22,Female,Jacksonville,2024-01-18,7749.94
2807,19,67,2618.77,137.83,55,Male,Philadelphia,2024-03-21,9948.66
2808,20,62,2763.63,138.1815,38,Male,Chicago,2023-09-11,8813.32
2809,7,18,981.51,140.21571428571428,68,Female,Austin,2024-06-13,2434.73
2810,27,71,4201.83,155.62333333333333,29,Female,Houston,2023-10-12,11773.45
2811,12,41,1151.48,95.95666666666666,42,Female,Jacksonville,2022-12-26,4168.29
2812,13,43,1871.84,143.9876923076923,26,Male,Jacksonville,2023-08-27,7070.29
2813,16,54,1984.07,124.004375,62,Female,San Jose,2022-01-04,6546.11
2814,16,49,2104.05,131.503125,29,Female,San Jose,2022-03-08,6940.04
2815,19,45,2092.39,110.12578947368421,58,Male,San Diego,2023-03-29,5282.29
2816,20,67,2713.23,135.6615,39,Male,Houston,2022-10-16,8750.33
2817,13,37,1550.43,119.26384615384616,38,Male,Austin,2023-12-12,4266.84
2818,10,35,1530.94,153.094,70,Female,San Diego,2022-07-01,5172.53
2819,17,50,2579.5299999999997,151.7370588235294,34,Male,Houston,2022-01-24,7374.38
2820,15,44,1636.01,109.06733333333334,40,Female,Los Angeles,2022-05-19,4733.29
2821,17,62,1918.33,112.84294117647059,21,Female,San Diego,2022-01-03,7088.07
2822,19,58,2803.2200000000003,147.5378947368421,28,Female,San Diego,2024-05-09,8555.14
2823,14,37,2009.67,143.54785714285714,40,Female,Los Angeles,2024-02-15,5479.36
2824,10,24,1032.3500000000001,103.23500000000001,68,Male,Chicago,2024-09-08,2575.22
2825,17,50,2740.93,161.23117647058822,22,Male,Phoenix,2024-07-13,7616.91
2826,15,32,2140.35,142.69,38,Female,Los Angeles,2022-02-11,4284.37
2827,14,50,2006.19,143.29928571428573,39,Male,San Antonio,2022-06-01,6917.32
2828,23,68,3593.62,156.24434782608697,64,Male,Dallas,2022-11-26,10650.88
2829,14,45,1939.11,138.50785714285715,39,Female,Jacksonville,2022-07-10,6303.44
2830,17,52,2193.21,129.01235294117646,45,Male,San Jose,2022-03-05,6691.24
2831,15,48,1972.94,131.52933333333334,28,Male,Los Angeles,2024-06-08,6166.26
2832,16,48,1971.77,123.235625,31,Male,San Antonio,2023-11-10,5178.03
2833,15,44,2160.92,144.06133333333335,60,Female,Phoenix,2023-06-28,6152.03
2834,18,52,2197.36,122.07555555555557,24,Male,San Antonio,2023-05-02,6506.06
2835,11,27,1769.93,160.90272727272728,27,Male,Philadelphia,2024-10-02,3996.69
2836,11,33,1040.42,94.58363636363637,45,Male,Phoenix,2022-01-08,3268.1
2837,15,56,1802.28,120.152,30,Male,New York,2024-09-10,6580.43
2838,12,30,1453.94,121.16166666666668,28,Female,Los Angeles,2023-02-28,3815.1
2839,21,66,2561.6,121.98095238095237,25,Female,San Antonio,2024-08-27,7910.18
2840,13,32,1910.66,146.97384615384615,49,Female,Los Angeles,2024-08-22,5195.08
2841,15,51,1569.3,104.61999999999999,29,Female,San Antonio,2024-03-04,4756.98
2842,11,29,1146.42,104.22000000000001,29,Female,New York,2024-01-27,3419.44
2843,18,53,2749.01,152.7227777777778,46,Female,Phoenix,2023-06-24,7974.43
2844,12,36,1167.02,97.25166666666667,35,Male,Chicago,2023-04-09,3278.89
2845,20,58,2841.02,142.051,23,Female,Dallas,2022-07-18,8202.18
2846,19,58,2714.08,142.8463157894737,66,Male,Dallas,2024-04-27,8930.49
2847,15,45,2101.45,140.09666666666666,42,Female,Dallas,2022-05-05,6068.61
2848,14,44,2047.3700000000001,146.2407142857143,54,Male,San Diego,2024-08-30,6375.11
2849,12,38,1698.66,141.555,23,Female,Jacksonville,2023-09-05,5000.47
2850,16,53,2431.82,151.98875,50,Male,Los Angeles,2022-03-13,8076.37
2851,17,56,2082.97,122.52764705882352,29,Male,Houston,2024-07-08,6822.52
2852,9,33,1109.15,123.2388888888889,26,Male,San Antonio,2023-01-30,4097.44
2853,6,15,904.35,150.725,61,Female,Houston,2022-06-10,2340.25
2854,18,60,2593.1,144.0611111111111,56,Female,Philadelphia,2022-10-30,8030.33
2855,22,65,3083.82,140.17363636363638,23,Female,Dallas,2022-05-18,8421.47
2856,19,53,2508.54,132.0284210526316,53,Female,Phoenix,2024-03-24,6509.61
2857,14,48,1848.43,132.03071428571428,47,Male,Jacksonville,2024-11-30,6358.01
2858,11,37,1810.78,164.61636363636364,68,Female,Los Angeles,2024-12-06,6241.12
2859,18,43,2450.81,136.1561111111111,27,Male,San Jose,2024-04-28,5965.25
2860,16,50,2523.69,157.730625,24,Male,Phoenix,2022-07-25,8908.53
2861,17,51,2392.07,140.71,44,Female,San Antonio,2023-12-06,6842.12
2862,13,42,1981.43,152.4176923076923,54,Female,New York,2024-09-21,6310.46
2863,26,86,3475.63,133.67807692307693,35,Female,Chicago,2022-12-19,11864.34
2864,12,37,1922.09,160.17416666666665,20,Female,Philadelphia,2024-04-02,6233.78
2865,20,62,2967.77,148.3885,21,Female,Phoenix,2023-05-02,8870.98
2866,16,35,2054.4,128.4,19,Female,Phoenix,2024-02-02,5192.99
2867,16,44,2339.87,146.241875,35,Female,Jacksonville,2023-09-29,5951.13
2868,18,52,2286.06,127.00333333333333,32,Male,Phoenix,2022-07-21,6347.27
2869,8,30,821.35,102.66875,67,Female,Phoenix,2024-06-26,3002.33
2870,10,32,1391.73,139.173,56,Male,Houston,2024-05-03,4107.43
2871,10,38,1432.83,143.283,31,Female,Jacksonville,2024-06-23,5424.73
2872,7,22,528.35,75.47857142857143,66,Female,New York,2024-09-19,1686.82
2873,14,44,2120.38,151.4557142857143,68,Male,Los Angeles,2024-11-21,7096.45
2874,9,31,1301.8799999999999,144.6533333333333,63,Female,Chicago,2023-09-30,4447.45
2875,14,40,1552.99,110.92785714285715,54,Male,Chicago,2024-12-09,4448.4
2876,19,56,2338.72,123.09052631578946,30,Male,Houston,2023-01-30,6748.56
2877,14,46,1769.08,126.36285714285714,47,Male,Philadelphia,2022-03-09,5570.99
2878,16,50,2205.24,137.8275,35,Female,San Diego,2023-02-12,7067.6
2879,12,41,1232.41,102.70083333333334,43,Male,Austin,2024-10-31,3950.56
2880,12,38,1641.15,136.76250000000002,33,Female,San Diego,2022-03-04,5035.16
2881,9,31,1114.48,123.83111111111111,29,Female,San Jose,2024-07-02,3877.82
2882,19,54,2811.74,147.98631578947368,40,Male,Phoenix,2023-12-18,7631.19
2883,21,68,2862.45,136.30714285714285,36,Male,San Antonio,2022-07-05,8955.68
2884,10,29,1468.48,146.848,28,Male,Houston,2022-04-12,4002.48
2885,13,33,1476.51,113.5776923076923,61,Male,Phoenix,2023-04-07,4067.32
2886,10,26,1273.3,127.33,50,Male,Austin,2024-04-18,3247.66
2887,13,40,2060.03,158.46384615384616,48,Male,Austin,2022-01-19,6431.75
2888,20,47,2260.16,113.008,56,Male,Houston,2022-12-21,5531.85
2889,22,62,3517.23,159.8740909090909,56,Female,Jacksonville,2023-06-01,9825.65
2890,12,30,1763.78,146.98166666666665,45,Female,Philadelphia,2023-07-18,4257.0
2891,9,33,1039.3,115.47777777777777,34,Male,San Diego,2024-07-29,3867.57
2892,18,61,2399.25,133.29166666666666,61,Female,San Jose,2023-09-11,8368.28
2893,15,53,2451.2,163.41333333333333,18,Female,Dallas,2022-07-29,8674.89
2894,18,53,2510.46,139.47,37,Male,San Diego,2023-08-02,7391.87
2895,12,36,1334.34,111.195,39,Female,Austin,2022-05-11,4018.19
2896,16,37,1995.17,124.698125,35,Female,Austin,2023-10-28,4480.41
2897,16,60,2453.28,153.33,30,Male,Dallas,2023-09-04,9683.21
2898,18,46,2482.26,137.90333333333334,21,Female,Austin,2023-05-08,6331.99
2899,13,37,1901.28,146.25230769230768,61,Male,Jacksonville,2023-10-17,5628.76
2900,13,48,2107.3,162.10000000000002,59,Female,Phoenix,2022-02-22,8070.23
2901,12,26,1429.1200000000001,119.09333333333335,44,Female,San Antonio,2023-06-16,2620.71
2902,12,41,1352.12,112.67666666666666,55,Male,Philadelphia,2022-03-14,4632.32
2903,11,30,1857.64,168.87636363636364,61,Female,Austin,2023-04-01,5183.35
2904,12,32,1436.28,119.69,50,Female,Chicago,2024-01-05,4413.05
2905,13,33,1752.29,134.79153846153847,36,Male,San Diego,2023-01-06,4693.71
2906,14,49,2241.3,160.09285714285716,65,Female,Jacksonville,2022-09-20,7972.29
2907,16,49,2145.51,134.094375,61,Female,Austin,2023-01-10,5949.7
2908,14,50,2286.63,163.3307142857143,32,Female,Houston,2022-07-02,8369.03
2909,17,45,2728.87,160.52176470588233,44,Female,Philadelphia,2023-09-21,6957.81
2910,16,45,1808.3,113.01875,55,Female,San Diego,2023-06-18,4741.76
2911,19,56,2959.6,155.76842105263157,48,Male,Austin,2022-08-30,7965.82
2912,17,50,2517.55,148.09117647058824,48,Male,Dallas,2022-05-26,6724.73
2913,20,70,2536.93,126.84649999999999,61,Female,Dallas,2022-09-03,9622.45
2914,21,62,2958.19,140.86619047619047,44,Male,Chicago,2023-09-04,8786.83
2915,15,29,1911.01,127.40066666666667,30,Female,San Antonio,2022-10-09,3294.83
2916,16,42,2170.17,135.635625,27,Female,Jacksonville,2024-07-26,5709.49
2917,13,37,1682.3899999999999,129.4146153846154,67,Male,San Diego,2023-01-05,5410.57
2918,13,39,1906.57,146.65923076923076,58,Male,Philadelphia,2023-11-13,5046.34
2919,11,30,1227.35,111.57727272727271,18,Female,Phoenix,2022-04-29,3633.28
2920,14,46,1894.98,135.3557142857143,66,Male,San Jose,2023-03-05,6518.97
2921,17,41,2468.35,145.1970588235294,49,Male,Chicago,2022-11-21,6164.54
2922,16,49,1869.54,116.84625,58,Female,San Antonio,2024-06-07,5706.4
2923,7,25,735.03,105.00428571428571,48,Female,New York,2024-05-28,2981.02
2924,10,34,842.09,84.209,52,Male,Jacksonville,2022-03-19,2954.68
2925,11,37,1138.21,103.47363636363637,18,Female,Dallas,2024-02-04,3795.28
2926,11,30,1629.59,148.14454545454544,19,Male,Austin,2023-01-26,4854.48
2927,10,36,1435.0,143.5,32,Female,Phoenix,2023-05-25,5310.43
2928,13,45,1842.07,141.6976923076923,24,Female,Dallas,2022-09-22,6756.85
2929,18,60,2080.67,115.59277777777778,28,Male,New York,2023-09-19,6912.55
2930,15,42,2125.71,141.714,36,Female,Jacksonville,2023-09-03,6428.86
2931,12,36,1672.53,139.3775,56,Female,San Antonio,2024-12-01,4816.93
2932,19,60,2231.71,117.45842105263158,39,Female,Philadelphia,2022-10-02,7192.23
2933,9,21,1140.28,126.69777777777777,28,Female,New York,2023-01-21,2829.8
2934,21,59,3130.74,149.08285714285714,32,Male,Houston,2023-04-13,8572.66
2935,12,34,1863.5300000000002,155.29416666666668,55,Male,Los Angeles,2022-02-14,5125.8
2936,25,83,2976.11,119.04440000000001,63,Male,San Antonio,2024-01-21,9472.32
2937,17,47,2384.08,140.24,67,Male,San Jose,2023-06-08,6960.62
2938,12,38,1871.91,155.9925,60,Male,Austin,2022-04-09,5803.22
2939,15,54,2368.93,157.92866666666666,21,Male,San Antonio,2022-02-10,8511.69
2940,13,39,1884.4,144.95384615384617,42,Male,Dallas,2024-06-28,5686.06
2941,17,46,2640.23,155.30764705882353,48,Male,Houston,2023-06-02,7560.79
2942,21,63,2493.63,118.74428571428572,37,Female,Austin,2022-01-20,7769.65
2943,17,60,2207.63,129.86058823529413,60,Female,San Jose,2022-07-26,7480.69
2944,8,20,1003.47,125.43375,44,Male,Dallas,2022-10-08,2535.19
2945,14,45,2067.2400000000002,147.66000000000003,36,Male,Los Angeles,2022-08-30,6288.55
2946,22,62,3048.71,138.5777272727273,30,Male,Phoenix,2024-10-16,9129.69
2947,19,57,2909.51,153.1321052631579,30,Female,Jacksonville,2024-12-07,9026.7
2948,18,37,2263.67,125.75944444444445,36,Male,New York,2024-04-19,5125.96
2949,18,54,1622.16,90.12,31,Female,Philadelphia,2024-10-13,5138.69
2950,12,31,2054.42,171.20166666666668,18,Male,Austin,2023-04-26,4876.42
2951,14,39,1833.15,130.93928571428572,25,Female,Chicago,2022-07-02,4836.44
2952,17,49,2294.19,134.95235294117649,67,Male,Jacksonville,2022-07-04,7132.97
2953,16,54,1970.95,123.184375,34,Male,San Diego,2022-07-27,6914.32
2954,15,39,1994.67,132.978,34,Female,New York,2023-08-30,5600.78
2955,13,47,1777.59,136.7376923076923,70,Male,New York,2022-07-24,6333.88
2956,16,56,2338.04,146.1275,41,Female,San Antonio,2023-08-19,8137.32
2957,11,40,1220.57,110.96090909090908,24,Male,New York,2022-08-26,4711.67
2958,12,36,1429.78,119.14833333333333,60,Male,Philadelphia,2022-10-11,5013.97
2959,12,32,1810.5900000000001,150.88250000000002,46,Female,Jacksonville,2024-01-03,4830.71
2960,9,26,1259.57,139.95222222222222,41,Female,Chicago,2022-07-10,3636.98
2961,13,44,1813.67,139.51307692307694,43,Female,San Diego,2022-08-22,6261.55
2962,23,75,3130.74,136.1191304347826,42,Female,San Antonio,2023-07-11,9933.17
2963,11,34,1619.0,147.1818181818182,25,Male,Jacksonville,2022-12-08,4980.3
2964,12,36,1517.82,126.485,28,Male,San Antonio,2022-05-01,4135.92
2965,14,51,1705.8400000000001,121.8457142857143,69,Female,Chicago,2024-09-15,6539.01
2966,12,31,1816.47,151.3725,67,Female,San Jose,2024-02-17,4786.11
2967,18,51,2197.54,122.08555555555556,61,Male,San Diego,2022-03-01,6559.7
2968,17,46,2056.84,120.99058823529413,25,Female,San Diego,2024-09-26,5274.03
2969,12,33,1540.1,128.34166666666667,22,Female,Austin,2022-04-05,4601.47
2970,13,36,1698.9,130.6846153846154,18,Male,Austin,2023-10-06,4412.87
2971,14,37,2141.92,152.99428571428572,51,Male,San Antonio,2023-11-24,5869.83
2972,17,37,2300.8,135.34117647058824,48,Female,Austin,2023-05-25,5211.97
2973,16,48,2400.33,150.020625,27,Male,New York,2024-02-28,7374.18
2974,20,62,2150.85,107.54249999999999,50,Female,San Diego,2022-11-18,6497.45
2975,8,20,1423.88,177.985,22,Female,Philadelphia,2022-12-05,3595.22
2976,6,21,824.86,137.47666666666666,39,Female,New York,2023-05-09,2565.38
2977,16,52,2046.04,127.8775,32,Female,San Antonio,2024-11-04,6250.61
2978,12,31,1808.21,150.68416666666667,23,Female,San Diego,2023-04-27,4781.32
2979,16,45,2243.06,140.19125,23,Female,San Diego,2024-07-06,6093.2
2980,12,37,1447.17,120.59750000000001,25,Female,Jacksonville,2023-10-10,5096.73
2981,15,46,2160.4,144.02666666666667,24,Female,San Antonio,2022-02-06,6174.22
2982,10,24,1331.35,133.135,53,Male,Los Angeles,2022-03-15,3239.18
2983,18,64,2333.86,129.6588888888889,50,Male,Austin,2023-09-16,7967.79
2984,20,67,3241.53,162.0765,39,Female,New York,2024-07-23,11223.48
2985,14,47,2183.42,155.95857142857145,47,Female,Dallas,2023-04-02,7723.95
2986,8,32,1343.6399999999999,167.95499999999998,63,Female,Jacksonville,2024-08-26,5482.26
2987,20,64,3168.2200000000003,158.411,25,Male,Austin,2024-07-15,10035.56
2988,13,39,1461.66,112.43538461538462,18,Female,Philadelphia,2023-03-31,4877.82
2989,11,29,1493.36,135.76,53,Female,Jacksonville,2023-08-21,4277.89
2990,16,44,2364.27,147.766875,20,Male,San Diego,2022-08-06,6416.8
2991,17,54,2620.86,154.16823529411766,70,Female,Los Angeles,2022-10-15,8731.63
2992,12,36,1458.8799999999999,121.57333333333332,57,Male,Houston,2023-06-05,4214.09
2993,16,52,1854.12,115.8825,43,Male,San Diego,2022-09-05,5416.33
2994,25,82,3765.54,150.6216,63,Female,Los Angeles,2023-01-26,12149.74
2995,18,56,2575.65,143.09166666666667,20,Male,San Diego,2024-04-28,8409.42
2996,22,71,3165.74,143.8972727272727,60,Male,San Diego,2024-07-25,10718.78
2997,9,28,1674.71,186.07888888888888,51,Male,Dallas,2022-01-09,5112.08
2998,17,47,2399.39,141.1405882352941,55,Female,Dallas,2024-06-05,6539.34
2999,22,63,3086.6,140.29999999999998,62,Male,Jacksonville,2022-12-29,8798.38
